date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
07:28:32	26023/26023	---M--	200	added ('OK')	image/png	etag:%2298f67c0c30b1eaee38e59ae3ae173901%22	https://cdn.andeye.com/media/file_180days/andeye/113624/1617275975463_WUKlogoTealRGB.png	./wcd_mirror/media/file_180days/andeye/113624/1617275975463_WUKlogoTealRGB.png	(from https://wcd.andeye.com/waterclimatediscussion)
07:28:33	33618/33618	---M--	200	added ('OK')	image/jpeg	etag:%2224b5366f9260339c00d3635630605762%22	https://cdn.andeye.com/media/file_180days/andeye/113624/1617275927417_BritishWaterLogo.jpg	./wcd_mirror/media/file_180days/andeye/113624/1617275927417_BritishWaterLogo.jpg	(from https://wcd.andeye.com/waterclimatediscussion)
07:28:34	57923/57923	---M--	200	added ('OK')	image/png	etag:%2270cb1ba06a2274e403e69c95bcf839c4%22	https://cdn.andeye.com/media/file_180days/andeye/73295/16226468449_fwa.png	./wcd_mirror/media/file_180days/andeye/73295/16226468449_fwa.png	(from https://wcd.andeye.com/waterclimatediscussion)
07:28:35	44784/44784	---M--	200	added ('OK')	image/jpeg	etag:%229cf3fa61bd47cba7c443e1f027acff44%22	https://cdn.andeye.com/media/file_180days/andeye/73295/161891760875_RSBposlogoRGB.jpeg	./wcd_mirror/media/file_180days/andeye/73295/161891760875_RSBposlogoRGB.jpg	(from https://wcd.andeye.com/waterclimatediscussion)
07:28:36	19041/19041	---M--	200	added ('OK')	image/jpeg	etag:%228dc706586bd6514b2443323f985ca64a%22	https://cdn.andeye.com/media/file_180days/andeye/113624/1617277756272_icemasterlogoog.jpg	./wcd_mirror/media/file_180days/andeye/113624/1617277756272_icemasterlogoog.jpg	(from https://wcd.andeye.com/waterclimatediscussion)
07:28:37	54303/54303	---M--	200	added ('OK')	image/png	etag:%2201e5fbc2c53849daf070b124f973026b%22	https://cdn.andeye.com/media/file_180days/andeye/113624/163308306243_Hach.png	./wcd_mirror/media/file_180days/andeye/113624/163308306243_Hach.png	(from https://wcd.andeye.com/waterclimatediscussion)
07:28:38	38666/38666	---M--	200	added ('OK')	image/png	etag:%22bb003000c1bcd77930e2ae18659461b0%22	https://cdn.andeye.com/media/file_180days/andeye/113624/1631125841358_Jacobs.png	./wcd_mirror/media/file_180days/andeye/113624/1631125841358_Jacobs.png	(from https://wcd.andeye.com/waterclimatediscussion)
07:28:39	22557/22557	---M--	200	added ('OK')	image/png	etag:%22d3b362f991d5e355c96a01a5c5fa7941%22	https://cdn.andeye.com/media/file_180days/andeye/113624/1631127481343_RHDHV.png	./wcd_mirror/media/file_180days/andeye/113624/1631127481343_RHDHV.png	(from https://wcd.andeye.com/waterclimatediscussion)
07:28:40	20716/20716	---M--	200	added ('OK')	image/png	etag:%224c507725cedc68270a94ccf05467035b%22	https://cdn.andeye.com/media/file_180days/andeye/113624/1631127711477_Wizso.png	./wcd_mirror/media/file_180days/andeye/113624/1631127711477_Wizso.png	(from https://wcd.andeye.com/waterclimatediscussion)
07:28:41	22423/22423	---M--	200	added ('OK')	image/png	etag:%22a262eca9aae10b50e8e2db15750d747f%22	https://cdn.andeye.com/media/file_180days/andeye/113624/1631706046420_Unisense.png	./wcd_mirror/media/file_180days/andeye/113624/1631706046420_Unisense.png	(from https://wcd.andeye.com/waterclimatediscussion)
07:28:42	1708/1708	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2030%20Jul%202025%2006:28:42%20GMT	https://wcd.andeye.com/GET	./wcd_mirror/GET.6a.delayed	(from https://wcd.andeye.com/waterclimatediscussion)
07:28:44	204506/204506	---M--	200	added ('OK')	image/jpeg	etag:%2268cf8730b871c2cd93185c4da6edac19%22	https://cdn.andeye.com/media/file_180days_andeye/113624/168140475659/ResidualChlorineDebatepostcard.jpg	./wcd_mirror/media/file_180days_andeye/113624/168140475659/ResidualChlorineDebatepostcard.jpg	(from https://wcd.andeye.com/residualchlorine)
07:28:45	32164/32164	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Jul%202025%2006:28:44%20GMT	https://wcd.andeye.com/ResidualChlorine	./wcd_mirror/ResidualChlorine-2.html	(from https://wcd.andeye.com/residualchlorine)
07:28:46	191482/191482	---M--	200	added ('OK')	image/jpeg	etag:%22ee75ae86ac1d99cd846c4861d250bffd%22	https://cdn.andeye.com/media/file_180days/andeye/113624/1680989361215_Cl21800x600.jpg	./wcd_mirror/media/file_180days/andeye/113624/1680989361215_Cl21800x600.jpg	(from https://wcd.andeye.com/residualchlorine)
07:28:46	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2030%20Jul%202025%2006:28:46%20GMT	https://wcd.andeye.com/RCl2	./wcd_mirror/RCl2.html	(from https://wcd.andeye.com/residualchlorine)
07:28:47	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2030%20Jul%202025%2006:28:47%20GMT	https://wcd.andeye.com/RCl2	./wcd_mirror/RCl2.html	(from https://wcd.andeye.com/residualchlorine)
07:28:49	80645/80645	---M--	200	added ('OK')	image/jpeg	etag:%22faebbb323d96287fb11f4309d08754ea%22	https://cdn.andeye.com/media/file_permanent_andeye/113624/1687189664459/JeniJanMartinResidualChlorinationDebate.jpg	./wcd_mirror/media/file_permanent_andeye/113624/1687189664459/JeniJanMartinResidualChlorinationDebate.jpg	(from https://wcd.andeye.com/residualchlorine)
07:28:49	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2030%20Jul%202025%2006:28:49%20GMT	https://wcd.andeye.com/RCl2	./wcd_mirror/RCl2.html	(from https://wcd.andeye.com/residualchlorine)
07:28:50	38705/38705	---M--	200	added ('OK')	image/jpeg	etag:%22d58b7e0184d48db41bd000cf97ad2448%22	https://cdn.andeye.com/media/file_180days/andeye/113624/1679552753286_JeniColbourne.jpg	./wcd_mirror/media/file_180days/andeye/113624/1679552753286_JeniColbourne.jpg	(from https://wcd.andeye.com/residualchlorine)
07:28:51	39250/39250	---M--	200	added ('OK')	image/jpeg	etag:%22458a5785e19481a9ebeb2285eea529ea%22	https://cdn.andeye.com/media/file_180days/andeye/113624/1679552811417_JanVreeburg.jpg	./wcd_mirror/media/file_180days/andeye/113624/1679552811417_JanVreeburg.jpg	(from https://wcd.andeye.com/residualchlorine)
07:28:52	37274/37274	---M--	200	added ('OK')	image/jpeg	etag:%223a2c2361097ea007b0d8848125e35f91%22	https://cdn.andeye.com/media/file_permanent_andeye/113624/1683029071215/JobyBoxall.jpg	./wcd_mirror/media/file_permanent_andeye/113624/1683029071215/JobyBoxall.jpg	(from https://wcd.andeye.com/residualchlorine)
07:28:53	31732/31732	---M--	200	added ('OK')	image/jpeg	etag:%22eef921e5089441b6e2e2c24eb295543b%22	https://cdn.andeye.com/media/file_permanent_andeye/113624/1683029339391/RayMcMillan.jpg	./wcd_mirror/media/file_permanent_andeye/113624/1683029339391/RayMcMillan.jpg	(from https://wcd.andeye.com/residualchlorine)
07:28:54	25042/25042	---M--	200	added ('OK')	image/jpeg	etag:%2234faa4617b17b00efa28cf0d28cb9186%22	https://cdn.andeye.com/media/file_permanent_andeye/113624/1683029378105/JimGraham.jpg	./wcd_mirror/media/file_permanent_andeye/113624/1683029378105/JimGraham.jpg	(from https://wcd.andeye.com/residualchlorine)
07:28:55	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2030%20Jul%202025%2006:28:55%20GMT	https://wcd.andeye.com/privacy	./wcd_mirror/privacy.html	(from https://wcd.andeye.com/residualchlorine)
07:28:56	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2030%20Jul%202025%2006:28:56%20GMT	https://wcd.andeye.com/COP27	./wcd_mirror/COP27.html	(from https://wcd.andeye.com/wcd2022)
07:28:57	0/-1	---M--	301	error ('')			https://wcd.andeye.com/wcd2022survey	./wcd_mirror/wcd2022survey.79.delayed	(from https://wcd.andeye.com/wcd2022)
07:28:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2030%20Jul%202025%2006:28:57%20GMT	https://wcd.andeye.com/COP27	./wcd_mirror/COP27.html	(from https://wcd.andeye.com/wcd2022)
07:28:57	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2030%20Jul%202025%2006:28:56%20GMT	https://www.andeye.com/terms/	./wcd_mirror/terms/index.html	(from https://wcd.andeye.com/residualchlorine)
07:28:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2030%20Jul%202025%2006:28:58%20GMT	https://wcd.andeye.com/COP27	./wcd_mirror/COP27.html	(from https://wcd.andeye.com/wcd2022)
07:28:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2030%20Jul%202025%2006:28:59%20GMT	https://wcd.andeye.com/WCD2022survey	./wcd_mirror/WCD2022survey.html	(from https://wcd.andeye.com/wcd2022)
07:29:00	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2030%20Jul%202025%2006:29:00%20GMT	https://wcd.andeye.com/WCD2022survey	./wcd_mirror/WCD2022survey.html	(from https://wcd.andeye.com/wcd2022)
07:29:01	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2030%20Jul%202025%2006:29:01%20GMT	https://wcd.andeye.com/COP27	./wcd_mirror/COP27.html	(from https://wcd.andeye.com/wcd2022)
07:29:03	11853/11853	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Jul%202025%2006:29:02%20GMT	https://wcd.andeye.com/LinkedInComments	./wcd_mirror/LinkedInComments.html	(from https://wcd.andeye.com/wcd2022)
07:29:05	69925/69925	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Jul%202025%2006:29:03%20GMT	https://wcd.andeye.com/WaterClimateDiscussion	./wcd_mirror/WaterClimateDiscussion-3.html	(from https://wcd.andeye.com/wcd2024)
07:29:05	803966/803966	---M--	200	added ('OK')	image/webp	etag:%226373c8bb984ab86eaadc6ac182af94c6%22	https://cdn.andeye.com/media/file_permanent_andeye/113624/1728555151456/London2044.webp	./wcd_mirror/media/file_permanent_andeye/113624/1728555151456/London2044.webp	(from https://wcd.andeye.com/wcd2024)
07:29:06	39916/39916	---M--	200	added ('OK')	image/jpeg	etag:%22d612bccaf598cd7b1b762a5a4ccde4fd%22	https://cdn.andeye.com/media/file_permanent_andeye/113624/1729776536446/LauraRoviraAlsina.jpg	./wcd_mirror/media/file_permanent_andeye/113624/1729776536446/LauraRoviraAlsina.jpg	(from https://wcd.andeye.com/wcd2024)
07:29:07	38449/38449	---M--	200	added ('OK')	image/jpeg	etag:%22315d330824378668560e2246f28ea460%22	https://cdn.andeye.com/media/file_permanent_andeye/113624/1729782880256/AmandaLake.jpg	./wcd_mirror/media/file_permanent_andeye/113624/1729782880256/AmandaLake.jpg	(from https://wcd.andeye.com/wcd2024)
07:29:07	34628/34628	---M--	200	added ('OK')	image/jpeg	etag:%22253df41cf33b7a45b8ec2ca7f7595185%22	https://cdn.andeye.com/media/file_permanent_andeye/113624/1729776490213/DanielaBemfica.jpg	./wcd_mirror/media/file_permanent_andeye/113624/1729776490213/DanielaBemfica.jpg	(from https://wcd.andeye.com/wcd2024)
07:29:09	35296/35296	---M--	200	added ('OK')	image/jpeg	etag:%229d870ba07df2b62c6afcbc7f7c4cba3c%22	https://cdn.andeye.com/media/file_permanent_andeye/113624/172977657075/MarkSmith.jpg	./wcd_mirror/media/file_permanent_andeye/113624/172977657075/MarkSmith.jpg	(from https://wcd.andeye.com/wcd2024)
07:29:09	36982/36982	---M--	200	added ('OK')	image/jpeg	etag:%22fc7d3add15ee288c4d3cad1a63a95e6f%22	https://cdn.andeye.com/media/file_permanent_andeye/113624/1729776046380/AnaMijic.jpg	./wcd_mirror/media/file_permanent_andeye/113624/1729776046380/AnaMijic.jpg	(from https://wcd.andeye.com/wcd2024)
07:29:10	35655/35655	---M--	200	added ('OK')	image/jpeg	etag:%2207f489d183313c8d383e4fb90d669e84%22	https://cdn.andeye.com/media/file_permanent_andeye/113624/1729776599404/SimonSpooner.jpg	./wcd_mirror/media/file_permanent_andeye/113624/1729776599404/SimonSpooner.jpg	(from https://wcd.andeye.com/wcd2024)
07:29:11	34704/34704	---M--	200	added ('OK')	image/jpeg	etag:%22dbe981acbc92cdff4b91785191f8388d%22	https://cdn.andeye.com/media/file_permanent_andeye/113624/1729776634409/StephenKennedy.jpg	./wcd_mirror/media/file_permanent_andeye/113624/1729776634409/StephenKennedy.jpg	(from https://wcd.andeye.com/wcd2024)
07:29:12	31439/31439	---M--	200	added ('OK')	image/jpeg	etag:%228831e65d8df0991a2e1760de37d95f0d%22	https://cdn.andeye.com/media/file_permanent_andeye/113624/172977666795/TomWilliams.jpg	./wcd_mirror/media/file_permanent_andeye/113624/172977666795/TomWilliams.jpg	(from https://wcd.andeye.com/wcd2024)
07:29:13	0/-1	---M--	301	error ('')			https://www.andeye.com/WCD/OneVoice/OneVoice.hyperesources/onevoice_hype_generated_script.js?77678	./wcd_mirror/WCD/OneVoice/OneVoice.hyperesources/onevoice_hype_generated_script.8a.delayed	(from https://wcd.andeye.com/wcd2021)
07:29:13	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2030%20Jul%202025%2006:29:13%20GMT	https://www.andeye.com/WCD/ManySolutions/ManySolutions.hyperesources/manysolutions_hype_generated_script.js?75577	./wcd_mirror/WCD/ManySolutions/ManySolutions.hyperesources/manysolutions_hype_generated_script.8b.delayed	(from https://wcd.andeye.com/wcd2021)
07:29:14	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2030%20Jul%202025%2006:29:14%20GMT	https://wcd.andeye.com/wcd3	./wcd_mirror/wcd3.html	(from https://wcd.andeye.com/wcd2021)
07:29:15	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2030%20Jul%202025%2006:29:15%20GMT	https://wcd.andeye.com/wcd2	./wcd_mirror/wcd2.html	(from https://wcd.andeye.com/wcd2021)
07:29:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2030%20Jul%202025%2006:29:16%20GMT	https://wcd.andeye.com/wcd1	./wcd_mirror/wcd1.html	(from https://wcd.andeye.com/wcd2021)
07:29:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2030%20Jul%202025%2006:29:17%20GMT	https://wcd.andeye.com/cop26finance	./wcd_mirror/cop26finance.html	(from https://wcd.andeye.com/wcd2021)
07:29:18	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2030%20Jul%202025%2006:29:18%20GMT	https://wcd.andeye.com/cop26transport	./wcd_mirror/cop26transport.html	(from https://wcd.andeye.com/wcd2021)
07:29:19	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2030%20Jul%202025%2006:29:19%20GMT	https://wcd.andeye.com/cop26energy	./wcd_mirror/cop26energy.html	(from https://wcd.andeye.com/wcd2021)
07:29:20	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2030%20Jul%202025%2006:29:20%20GMT	https://wcd.andeye.com/cop26nature	./wcd_mirror/cop26nature.html	(from https://wcd.andeye.com/wcd2021)
07:29:21	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2030%20Jul%202025%2006:29:21%20GMT	https://wcd.andeye.com/cop26adaptation	./wcd_mirror/cop26adaptation.html	(from https://wcd.andeye.com/wcd2021)
07:29:22	143/143	---M--	302	error ('Found')	text/html	date:Wed,%2030%20Jul%202025%2006:29:22%20GMT	https://wcd.andeye.com/upload	./wcd_mirror/upload.html	(from https://wcd.andeye.com/actionpledges)
07:29:23	151/151	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2030%20Jul%202025%2006:29:23%20GMT	https://wcd.andeye.com/cdn-cgi/l/email-protection	./wcd_mirror/cdn-cgi/l/email-protection.html	(from https://wcd.andeye.com/actionpledges)
07:29:24	1239/1239	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2030%20Jul%202025%2006:29:24%20GMT	https://wcd.andeye.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	./wcd_mirror/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://wcd.andeye.com/actionpledges)
07:29:25	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2030%20Jul%202025%2006:29:25%20GMT	https://wcd.andeye.com/COP27	./wcd_mirror/COP27.html	(from https://wcd.andeye.com/videosubmissions)
07:29:27	1108290/1108290	---M--	200	added ('OK')	application/pdf	etag:%22615610cbb0ab2cc2cb16bfbb054e4a13%22	https://cdn.andeye.com/media/file_180days/andeye/113624/1665005246490_WCDVideoContributionGuide2022.pdf	./wcd_mirror/media/file_180days/andeye/113624/1665005246490_WCDVideoContributionGuide2022.pdf	(from https://wcd.andeye.com/videosubmissions)
07:29:27	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2030%20Jul%202025%2006:29:27%20GMT	https://wcd.andeye.com/dropbox	./wcd_mirror/dropbox.html	(from https://wcd.andeye.com/videosubmissions)
07:29:28	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2030%20Jul%202025%2006:29:28%20GMT	https://wcd.andeye.com/wcd1	./wcd_mirror/wcd1.html	(from https://wcd.andeye.com/wcd3-holding)
07:29:29	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2030%20Jul%202025%2006:29:29%20GMT	https://wcd.andeye.com/wcd2	./wcd_mirror/wcd2.html	(from https://wcd.andeye.com/wcd3-holding)
07:29:31	9075/9075	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Jul%202025%2006:29:30%20GMT	https://wcd.andeye.com/survey	./wcd_mirror/survey.html	(from https://wcd.andeye.com/wcd3-holding)
07:29:31	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2030%20Jul%202025%2006:29:31%20GMT	https://wcd.andeye.com/wcd3	./wcd_mirror/wcd3.9d.delayed	(from https://wcd.andeye.com/wcd3-holding)
07:29:32	0/-1	---M--	301	error ('')			https://www.andeye.com/WCD/OneVoice/OneVoice.hyperesources/onevoice_hype_generated_script.js?77678	./wcd_mirror/WCD/OneVoice/OneVoice.hyperesources/onevoice_hype_generated_script.9e.delayed	(from https://wcd.andeye.com/wcd3-holding)
07:29:32	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2030%20Jul%202025%2006:29:32%20GMT	https://wcd.andeye.com/wcd2	./wcd_mirror/wcd2.html	(from https://wcd.andeye.com/wcd3-holding)
07:29:33	0/-1	---M--	301	error ('')			https://www.andeye.com/WCD/ManySolutions/ManySolutions.hyperesources/manysolutions_hype_generated_script.js?75577	./wcd_mirror/WCD/ManySolutions/ManySolutions.hyperesources/manysolutions_hype_generated_script.a0.delayed	(from https://wcd.andeye.com/wcd3-holding)
07:29:33	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2030%20Jul%202025%2006:29:33%20GMT	https://wcd.andeye.com/cop26adaptation	./wcd_mirror/cop26adaptation.html	(from https://wcd.andeye.com/wcd3-holding)
07:29:34	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2030%20Jul%202025%2006:29:34%20GMT	https://wcd.andeye.com/cop26nature	./wcd_mirror/cop26nature.html	(from https://wcd.andeye.com/wcd3-holding)
07:29:35	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2030%20Jul%202025%2006:29:35%20GMT	https://wcd.andeye.com/cop26energy	./wcd_mirror/cop26energy.html	(from https://wcd.andeye.com/wcd3-holding)
07:29:36	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2030%20Jul%202025%2006:29:36%20GMT	https://wcd.andeye.com/cop26transport	./wcd_mirror/cop26transport.html	(from https://wcd.andeye.com/wcd3-holding)
07:29:37	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2030%20Jul%202025%2006:29:37%20GMT	https://wcd.andeye.com/cop26finance	./wcd_mirror/cop26finance.html	(from https://wcd.andeye.com/wcd3-holding)
07:29:38	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2030%20Jul%202025%2006:29:38%20GMT	https://wcd.andeye.com/wcd1	./wcd_mirror/wcd1.html	(from https://wcd.andeye.com/wcd3-holding)
07:29:39	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2030%20Jul%202025%2006:29:39%20GMT	https://wcd.andeye.com/wcd2	./wcd_mirror/wcd2.html	(from https://wcd.andeye.com/wcd3-holding)
07:30:19	7173/7173	---M--	522	error ('<none>')	text/html	date:Wed,%2030%20Jul%202025%2006:30:19%20GMT	https://interactive.andeye.com/recorder	./wcd_mirror/recorder.a8.delayed	(from https://wcd.andeye.com/action-pledges)
07:30:19	143/143	---M--	302	error ('Found')	text/html	date:Wed,%2030%20Jul%202025%2006:30:19%20GMT	https://wcd.andeye.com/upload	./wcd_mirror/upload.a9.delayed	(from https://wcd.andeye.com/action-pledges)
07:30:21	8883/8883	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Jul%202025%2006:30:20%20GMT	https://wcd.andeye.com/call-to-action-translated	./wcd_mirror/call-to-action-translated.html	(from https://wcd.andeye.com/call-to-action)
07:30:21	1910/1910	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2030%20Jul%202025%2006:30:21%20GMT	https://wcd.andeye.com/images/logo.svg	./wcd_mirror/images/logo.ab.delayed	(from https://wcd.andeye.com/css/main.css?mid=559)
07:30:23	24/24	---M--	200	added ('OK')	text/plain	etag:W/%2218-19735e40f20%22	https://video.andeye.com/robots.txt		(from https://wcd.andeye.com/waterclimatediscussion)
07:30:33	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2030%20Jul%202025%2006:30:33%20GMT	https://wcd.andeye.com/COP27	./wcd_mirror/COP27.html	(from https://wcd.andeye.com/WCD2022)
07:30:34	0/-1	---M--	301	error ('')			https://wcd.andeye.com/wcd2022survey	./wcd_mirror/wcd2022survey.ae.delayed	(from https://wcd.andeye.com/WCD2022)
07:30:34	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2030%20Jul%202025%2006:30:34%20GMT	https://wcd.andeye.com/COP27	./wcd_mirror/COP27.html	(from https://wcd.andeye.com/WCD2022)
07:30:35	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2030%20Jul%202025%2006:30:35%20GMT	https://wcd.andeye.com/COP27	./wcd_mirror/COP27.html	(from https://wcd.andeye.com/WCD2022)
07:30:36	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2030%20Jul%202025%2006:30:36%20GMT	https://wcd.andeye.com/WCD2022survey	./wcd_mirror/WCD2022survey.html	(from https://wcd.andeye.com/WCD2022)
07:30:37	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2030%20Jul%202025%2006:30:37%20GMT	https://wcd.andeye.com/WCD2022survey	./wcd_mirror/WCD2022survey.html	(from https://wcd.andeye.com/WCD2022)
07:30:38	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2030%20Jul%202025%2006:30:38%20GMT	https://wcd.andeye.com/COP27	./wcd_mirror/COP27.html	(from https://wcd.andeye.com/WCD2022)
07:30:39	5468/5468	---M--	200	added ('OK')	image/png	etag:%225f430583-155c%22	https://wcd.andeye.com/apple-touch-icon.png	./wcd_mirror/apple-touch-icon.png	(from https://wcd.andeye.com/wcd-next)
07:30:40	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2030%20Jul%202025%2006:30:40%20GMT	http://cdn.andeye.com/media/file_180days/andeye/113624/1636626151145_COP26WaterPavilion.png	./wcd_mirror/media/file_180days/andeye/113624/1636626151145_COP26WaterPavilion.b5.delayed	(from https://wcd.andeye.com/wcd-next)
07:30:42	336630/336630	---M--	200	added ('OK')	image/png	etag:%22e85febbc8dbc68abcf4d47aa54f48e8d%22	https://cdn.andeye.com/media/file_180days/andeye/113624/1636626151145_COP26WaterPavilion.png	./wcd_mirror/media/file_180days/andeye/113624/1636626151145_COP26WaterPavilion.png	(from https://wcd.andeye.com/wcd-next)
07:30:42	277/277	---M--	200	added ('OK')	application/octet-stream	etag:%225edf9c95-115%22	https://wcd.andeye.com/site.webmanifest	./wcd_mirror/site.webmanifest	(from https://wcd.andeye.com/wcd-next)
07:31:22	7173/7173	---MC-	522	error ('<none>')	text/html	date:Wed,%2030%20Jul%202025%2006:31:22%20GMT	https://interactive.andeye.com/sharedtree/61a62c20f2eff838962e7ffa	./wcd_mirror/sharedtree/61a62c20f2eff838962e7ffa.b8.delayed	(from https://wcd.andeye.com/wcd-next)
07:31:22	1947/1947	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Jul%202025%2006:31:22%20GMT	https://wcd.andeye.com/login-with-linkedin	./wcd_mirror/login-with-linkedin.html	(from https://wcd.andeye.com/wcd-next)
07:31:23	710/710	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225efd5fd3-2c6%22	https://wcd.andeye.com/images/GrowChat.svg	./wcd_mirror/images/GrowChat.svg	(from https://wcd.andeye.com/wcd-next)
07:31:24	596/596	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225efd5fd3-254%22	https://wcd.andeye.com/images/SlimChat.svg	./wcd_mirror/images/SlimChat.svg	(from https://wcd.andeye.com/wcd-next)
07:31:25	780/780	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225efd5fd3-30c%22	https://wcd.andeye.com/images/HideChat-purple.svg	./wcd_mirror/images/HideChat-purple.svg	(from https://wcd.andeye.com/wcd-next)
07:31:26	1061/1061	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225ee6902e-425%22	https://isle.andeye.com/images/ShowChatRollover.svg	./wcd_mirror/images/ShowChatRollover.svg	(from https://wcd.andeye.com/wcd-next)
07:32:06	7173/7173	---M--	522	error ('<none>')	text/html	date:Wed,%2030%20Jul%202025%2006:32:06%20GMT	https://interactive.andeye.com/sharedtree/6170d09d80a6781baca9bf6b?branding=wcd	./wcd_mirror/sharedtree/6170d09d80a6781baca9bf6b.be.delayed	(from https://wcd.andeye.com/water-climate-hierarchy)
07:32:45	7173/7173	---M--	522	error ('<none>')	text/html	date:Wed,%2030%20Jul%202025%2006:32:45%20GMT	https://interactive.andeye.com/sharedtree/619cc903f2eff838962e7ff5?branding=wcd	./wcd_mirror/sharedtree/619cc903f2eff838962e7ff5.bf.delayed	(from https://wcd.andeye.com/water-climate-next)
07:33:25	7173/7173	---M--	522	error ('<none>')	text/html	date:Wed,%2030%20Jul%202025%2006:33:25%20GMT	https://interactive.andeye.com/sharedtree/61816f8d3e206329c6c6ebed	./wcd_mirror/sharedtree/61816f8d3e206329c6c6ebed.c0.delayed	(from https://wcd.andeye.com/cop26live)
07:33:25	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2030%20Jul%202025%2006:33:25%20GMT	https://wcd.andeye.com/RCl2	./wcd_mirror/RCl2.c1.delayed	(from https://wcd.andeye.com/ResidualChlorine)
07:33:26	0/-1	---M--	301	error ('')			https://wcd.andeye.com/RCl2	./wcd_mirror/RCl2.c2.delayed	(from https://wcd.andeye.com/ResidualChlorine)
07:33:26	0/-1	---M--	301	error ('')			https://wcd.andeye.com/RCl2	./wcd_mirror/RCl2.c3.delayed	(from https://wcd.andeye.com/ResidualChlorine)
07:33:26	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2030%20Jul%202025%2006:33:26%20GMT	https://wcd.andeye.com/privacy	./wcd_mirror/privacy.html	(from https://wcd.andeye.com/ResidualChlorine)
